idx	context	sentence	y	confidence	y_requires_context
3559	"The children worked independently and created a ""project"" about religion in groups. Everyone had a different assignment. I let them work for the first 15 minutes (finishing the project from the last hour) and then I wanted everyone to present their project in front of the board. Some had not yet finished the project, except for three girls, who had their task very nicely done and finished."	I let them work for the first 15 minutes (finishing the project from the last hour) and then I wanted everyone to present their project in front of the board.	Experience	[5, 4]
3563	I am very happy for this opportunity, because I can try working with different age groups of students. It was me After my own evaluation of previous practice, I set myself the goal that I need to improve my lesson planning and also preparations. hours and also preparation. I think I'm doing well.	After my own evaluation of previous practice, I set myself the goal that I need to improve my lesson planning as well as preparations.	Intention	[6, 4]
2674	That he doesn't just want to dictate to them a list of conflicts in the world, but that he wants to talk to them about exactly what I would like to teach a citizen one day, what she will enjoy, not because she has to discuss this. because he has to talk about this. The next day, I really had fun during my sightings. But I also understood how teachers would get into burnout.	This is exactly how I would like to teach a citizen one day what they will enjoy, not because they have to discuss this.	Intention	[5, 3]
3679	"There are so many things to consider when planning a lesson. . . From the described lesson I still have During the lesson to the teacher came a student who wanted to consult his drawings for admissions for fashion design. fashion creation. These were pencil drawings on A4 format, designs for some clothes, portraits and various custom ""fantasy"" themes."	During the class, a student came to the teacher who wanted to consult his drawings for admissions for fashion design.	Other	[6, 4]
880	Anyway, at that school, everything feels faster than I thought. The class begins and ends immediately. That morning runs like water. It's unbelievable. This reflection of mine concerns the evaluation of pupils. I realized that it is often very difficult for me to evaluate students really fairly. The problem is that we can find many students in the classroom who have some limitations.	This reflection of mine concerns the evaluation of pupils.	Other	[3, 1]
5427	But what to use? Keep rehearsing, rehearsing and returning here after another course. Basically, hearing this from children is at least the kind of joy that can motivate a teacher to continue what he is doing. I think finding the right motivation may often not be easy at all.	Basically, hearing this from children is at least the kind of joy that can motivate a teacher to continue what he is doing.	Other	[6, 5]
6071	She knew exactly when to let the students work or argue, and when to intervene. This hour was wonderful. What I experienced with eights, however, could not be said about the class. Only one student was taught from the whole class - Jakub. Jakub. The teacher tried her best to force the others to take action, but they just slept. I was most interested in Jakub's approach.	Only one pupil from the whole class was taught - Jakub.	Other	[6, 6]
628	"Most of the students put on headphones and drew. They are used to and trained from previous years, as I learned from the teacher. Leading them since Mastering discipline is my big problem and I would like to find out how best to work with it. work there. From my previous experience of teaching art education, students would almost ""demolish the classroom"" with such an approach and probably create nothing at all."	Mastering discipline is my big problem and I would like to find out how best to work with it.	Difficulty	[6, 7]
900	In the meantime, I would definitely like to say that I chose perhaps the best school I could and I always go out of practice full of impressions and good mood. At the same time, I always realize how much I will have to work on myself to handle something like that. she also managed. The bell rang and the horror was over! This is exactly how I would end my last reflective diary, because I ended my practice with it.	At the same time, however, I always realize how much I will have to work on myself to handle something like this one day.	Learning	[3, 3]
5383	"Another teacher came to the office and said, âI told them twice, write a title. After a while, half the class asked me if today's class was without ""I just turned to the board and banged my head on the board in despair."" Despair. ""On one side, I laughed, everyone laughed, how funny it was."	"""I just turned to the board and banged my head on the board in despair."""	Other	[6, 6]	K
6327	"I get up from my chair and go after the first noisy couple. I stand at their desk and ask them, ""You have nothing to do with having fun?"" Are you done what you have been given? ""The couple answers in a low, slightly startled voice, no. So I remind them again of what to do and So I move on through the classroom and urge others to work and respect what the teacher has said."	"""Are you done what you've been given?"" The pair answer in a low, slightly startled voice, no."	Other	[5, 2]	K
6492	"At the same time, I'm looking forward to it, because I'm wondering how it will go and what the reactions will be """" My view of the school I'm attending, and the individual classes have definitely improved since the last newspaper. I don't think that the students have changed dramatically in two weeks, rather the point is that I got to know them better and gained a relationship with them."	"""My view of the school where I do my internship and the individual classes has definitely improved since the last newspaper."	Other	[6, 5]
1267	We anticipated that it might not work out.	(The couple did not know that they had one story in which the dialogues should follow.) I came up with the topic in the first lesson and in the second the task was realized, so it was basically without preparation, the teacher himself told me an hour ago that he did not know how it turns out.	Experience	[2, 4]
3964	Maybe more than the boy himself, I was fascinated by his assistant. (My internship is carried out at a speech therapy elementary school.) I learned from the class teacher that she is an assistant for the whole class, although the assistant spends all her teaching with the boy on the common desk.	(My internship is carried out at a speech therapy elementary school.) I learned from the class teacher that she is an assistant for the whole class, although the assistant spends all her teaching with the boy on the common desk.	Experience	[3, 3]
6865	I remember some islands of activity, so move the work at least occasionally into groups and hope that everyone will really take it. (How much better to learn in longer blocks and smaller groups. Oh my gosh. When I'm big, I want to connect subjects. KZ works at least a little for Czech (literature) and history.	(How much better to learn in longer blocks and smaller groups.	Other	[6, 6]
3835	There is a kind of phobia of noise at school - especially so that God forbid students don't talk! (Then the blocked students go to the language school and it takes me hours of work to dare to open my mouth.) From a Frenchwoman (Mrs. KopeÄnÃ¡): first the title, then only the sentences, etc. , they will forget what it was all about next time. SOLUTION: Next time I will tell them the title first. If you use these methods with them, such as games, group work, they will not do anything.	(Then the blocked students go to the language school and it takes me hours of work to dare to open my mouth.) From the Frenchwoman (Mrs. KopeÄnÃ¡): You have to put a title in the notebook first, then sentences, etc., they will forget next time, o what went.	Other	[4, 6]
2647		(According to the French teacher, group exercises are nice, but then nothing happens ...	Other	[6, 4]
5478	What if I disappoint not only him, but also his mother and director, who offered me the job? What if he wants to put a scarecrow or a gecko on my hand? (Pr When I'm stressed and scared of something, I usually prepare well for it.	(Pr When I'm stressed and afraid of something, I usually prepare well for it.	Feeling	[6, 7]
3793	Although I (although at first only with a live gesture) alerted the teacher to a mistake, she was happy and didn't take it as (To be fair, so far no one ever minded me when I corrected him, but the truth is that I had a native position in Daruvar speakers ...) Children sometimes tend to go to the teachers. teachers.	(To be fair, so far no one has ever bothered me when I corrected it, but the truth is that I had the position of a native speaker in Daruvar ...) Children sometimes tend to go to the teacher.	Other	[5, 5]
54		(For this student, the teacher warned me that he was angry in such a situation.) What I found out in my first lesson, in connection with communication with this student, I need to clearly tell him what I want from him, even if we have been doing exercises for some time.	Learning	[3, 5]
4344	Other times I learn the topic of the lesson the day before I have to go to teach. It would be unthinkable for me to be ill at the moment. (I teach Thursdays from 8:00 and on Wednesday I have my school at the faculty until 18:40.	(I teach Thursdays from 8:00 and on Wednesday I have my school at the faculty until 18:40.	Experience	[5, 5]
1351	I taught again in the 9th B, this time the teacher was present and asked me in advance if I would mind if he intervened in the class from time to time. (As a result, he interfered much less with my lesson than the teacher said that she would not interfere with my lesson). After class, the teacher gave me feedback.	(As a result, he interfered much less with my lesson than the teacher said that she would not interfere with my lesson).	Experience	[3, 2]
2053	Because then they are quiet, even if I ask them something. In the B-shirt - even though I taught less there - it was much easier to pull the reaction out of the children. (It is also interesting that they did not protest in the B-side when I started to connect the material with English. They squirted in the A-class.)	(It is also interesting that they did not protest in the B-side when I started to link the material to English.	Experience	[3, 4]
6310		(The way he asks the question.) I consider reading workshops to be a great positive in teaching Czech at Husovka.	Reflection	[3, 3]
1589	U reads an excerpt from HrubÃ­n's treatment of Beauty and the Beast, then focuses on the specifics of the dramatic text (primary text). U exhorts Å½, his father is an actor, to bring a script to the school so that everyone can see what the dramatic text looks like. U assigns to pupils TI to find 5 subjectively interesting information about Karel Äapek (next lesson topic).	(primary text). U exhorts F, his father is an actor to bring to school a script so everyone can see how dramatic	Other	[6, 3]
4936	It is said that the students listened beautifully, were attentive and worked well together. It is said that even the teacher felt bad that they communicated so well with me and often did not. (of course he meant it well) Why do I think the lessons worked quite well for me?	(of course he meant well) Why do I think the clock worked quite well with me?	Reflection	[4, 6]
2784	"I told them to describe exactly what they were doing. I could see in my expression that they were pretty uncomfortable with them. And it was annoying to me too. ""What am I doing? I can work it out with them in peace, on my own. Well, but. . . it might not have any effect either. . ."	"""What am I doing?"	Reflection	[4, 6]
5329	"The principal introduced me to the ninth grade class, which I had not been to before and which I liked at first sight. ""Finally a non-mathematical class!"" I rejoiced. I have noticed that this class 9. B is slightly behind the substance, compared to the mathematical 9. C."	"""Finally a non-mathematical class!"" I rejoiced."	Feeling	[4, 5]
1665	"My enthusiastic mood lasted until I received the voting device with examples. I remember how sweat dripped on me and my back froze. ""Then you must not make a mistake now. ""I thought."" I proceeded slowly and prudently, example by example. I remember some students saying they already had it, and I was only halfway there."	"""Then you can't make a mistake now,"" I thought."	Experience	[2, 6]
414		-> emphasizing that there is no wrong answer (support of creativity) in literature sometimes lets children read the text themselves, so that they work on it, the fact that the child reports during class and knows the correct answers does not mean that he will have the right paper (Franta ) oto	Other	[5]
2860	NSERT. . . It's strange how expectations diverge from reality, not only faculty but also mine. mine. . . Perhaps when I really teach and have classes for a long time, working with them will be better. I will teach them to work according to different teaching methods and they will definitely know spelling!	... It's strange how expectations diverge from reality, not only the faculty but also mine.	Other	[3, 6]
4159	I have to somehow highlight what he is doing and otherwise evaluate him. We discussed this with the principal, we thought about alternatives and we agreed: he will not receive grades, but verbal evaluation. The 1-5 scale is easier and more objective for me, but if I can write exactly how it works and what it is for, my mother will know what happens in class. He will have clear feedback and praise will kick him rather than just number one. Let's try it.	The 1-5 scale is easier and more objective for me, but if I can write exactly how it works and what it is for, my mother will know what happens in class.	Reflection	[4, 3]
5444	"I believe that it will be better with the teacher and that she will definitely be able to involve and motivate them more than some exercise in a workbook. Date: 11. 10. 2018 Subject: SV, M Class: 9. A Topic of the lesson: Repetition of grammar Activity: Listening Description of the lesson: At the beginning of the lesson two students have speaking exercises on the topic ""I will never forget this day"". Pupils talk about holiday experiences. Then the teacher and classmates correct the mistakes and evaluate. The teacher requires from classmates an objective ZV based on concrete arguments."	10. 2018 Course: SV, M Class: 9.A Topic of the lesson: Repetition of grammar Activity: Listening Description of the lesson: At the beginning of the lesson two students have speaking exercises on the topic	Other	[6, 7]
5332	I have to say that the practice this semester really gives me a hard time. 10. 10. 2018 - This day I was in practice during the week when the workshops did not take place, so I had the opportunity to look into cooking classes.	October 10, 2018 - This day I was in practice in a week when there were no workshops, so I had the opportunity to look into cooking hours.	Experience	[6, 4]
2779	Only one pupil played on the phone all the time, despite being reprimanded. How to act against students who are not interested in anything and are not punished? 20. 11. 2018 Teaching. The Frankish Empire. Seventh year. Material aid - a replica of a sword from a given period. 2 Assessment: I acquainted the pupils with period weapons and armor and their significance.	11. 2018 Teaching. The Frankish Empire. Seventh year. Material	Other	[5, 7]
4922	The teacher assigns them an independent work from a textbook and in the meantime examines individual pupils. I go through the class and help the children with the assigned tasks. 15 minutes before the end of the lesson, the whole class says out loud the right solution. However, no one reports as well as in mathematics. They shout in front of each other until it makes my head spin.	15 minutes before the end of the lesson, the whole class says out loud the right solution.	Other	[5, 6]
4031	But I've been thinking all along about whether this is art education? If this should be art education v21. century? Of course, this variant is basically the simplest / most comfortable for students - from the point of view - the teacher doesn't bother us with anything, we draw something here - it doesn't matter, we play songs, relax and it's - so for the teacher - I don't have to bother with preparation and trying to think of anything, I'll sit it out here, sometimes someone comes to me with a question. (which is not to say that this is how it is here) But that is not the meaning of art education and education in general.	21st century? Of course, this variant is basically the simplest / most comfortable for students - from the point of view - the teacher doesn't bother us with anything, we draw something here - it doesn't matter, we play songs, relax and it's - so for the teacher - I don't have to bother with preparation and trying to think of anything, I'll sit it out here, sometimes someone will come to me	Belief	[3, 2]
4754	They answered questions, were able to work very well in groups, and overall I worked well with them. 23. 10. The teacher repeats the graduation groups with the pupils and the wineries discuss wine bars and wine-growing areas in the Czech Republic. Republic. The teacher gives the students a written work, which I also had to see. The work seemed reasonably difficult to me.	23.10. The teacher repeats the graduation groups with the pupils and the wineries discuss wine bars and wine-growing areas in the Czech Republic.	Other	[6, 6]
5455	In that lesson they had to practice writing in a text editor, designing the title page. The scope of work on a topic of their choice should be 3 standard pages. 3 students boycotted this activity and spent an hour on social networks. The teacher let them go for a while, but about halfway through the class he warned them that it was a mark job, and if they didn't get it, they would have to do it at home.	3 students boycotted this activity and spent an hour on social networks.	Other	[6, 6]
837	The pupil class was divided into three parts: 1. the boys, who were done in a few minutes; 2. a group whose work took longer but worked independently and without problems; girls whose work took almost an hour and asked me several times how and what to do. to do. We should continue the assigned work in Word for another hour.	3. girls whose work lasted almost an hour and asked me several times how and what to do.	Experience	[3, 3]
4741	I knew in which class it might be better to start with. Classes in the second grade are oversized. There are 28-30 students. 30 students is really the limit. Eight students were missing this week, and I immediately noticed the difference. 30 versus 22.	30 students is really the limit.	Other	[6, 6]
700	The only thing worth mentioning are the student papers at the beginning of the lesson. In the last lesson, 5 students were given a topic to introduce them to the class. Out of five students, only 3 were prepared and it was terrible!	In the last lesson, 5 students were given a topic to introduce them to the class.	Other	[6, 5]
993	I have to evaluate the work in classes rather positively and beneficially. 5. C is quite a demanding group. Oliver is a dyslexic who can barely read Czech, he brags that he has a father from England, but he doesn't live with them.	5. C is quite a demanding group.	Other	[4, 7]
945	So I finally let them sit on the benches and ask the classmates sitting around them. This was a non-linguistic group. Then I taught a language group, too6. vintage. Those students were like robots. like robots. They all sat neatly in their benches, reporting.	6th year. Those students were like robots.	Other	[4, 4]
3201	The children worked hard for an hour and I really enjoyed the hour. I hope the 7th grade could have said the same. 6th grade I taught today's lesson myself and I personally consider the topic to be discussed to be quite complicated. The topic was the alternation of seasons and its reasons. That's why I chose one part from Futurami for relief, which shows how the universe came into being and how the Earth came into being.	6th grade I taught today's lesson myself and I personally consider the topic to be discussed to be quite complicated.	Experience	[5, 5]
326	"I was a little sorry that none of the students wanted to take on the role of a ""devil's advocate"" and argue in a discussion from opposite positions. Friday 12. 4 Civics, 6. class. A large part of today's lessons were occupied by papers and a test. a test. Therefore, my work was primarily supervised. Civics, 7th grade. The lesson was similar to the previous one in sixth grade. Papers, test, discussion of correct answers."	6th grade. A large part of today's lessons were occupied by papers and a test.	Other	[7, 6]
6500	I don't understand at all why she made him a fool in front of the whole class and why she didn't shout at her classmates, who were behaving really badly. I was very uncomfortable and I felt sorry for the boy. The practice began on March 7. The worst thing was to get the practice. I needed a school with Czech for foreigners and civic education, which was a superhuman task.	The practice began on March 7.	Other	[6, 6]
2322	I think it is primarily a topic. Something was discussed that concerns the pupils directly and they can perceive it directly: e.g. noise, clutter, bad air. Wednesday 3. 4. History, 8. class. Lesson topic: Bach's absolutism. Bach's absolutism. I was in charge of the lesson and I must admit that I did not manage to attract the students too much.	8th grade. Lesson topic: Bach's absolutism.	Other	[7, 6]
6478	But I don't want to generalize and only criticize with that, because I only saw this one hour v9. class. It's just thoughts running through my head. run through the head.	9th grade. It's just thoughts that run through my head.	Reflection	[2, 2]
2918	I was introduced in each class. :) It doesn't matter what class it was, everyone repeated. I was shocked. It doesn't matter if they were seventh, eighth or ninth, I had a different opinion of their knowledge.	:) It doesn't matter what class it was, everyone repeated.	Other	[5, 5]
4862	"It was definitely clear to the student that he was also pleased with this success, he sat down on the desk and joyfully started shouting ""I'm number one, :) I think the lesson was successful and the overall mood in class was very pleasant for both me and the students . for students. I taught another lesson in seventh grade."	:) I think the lesson was successful and the overall mood in the class was very pleasant, both for me and for the students.	Reflection	[5, 6]
2117	It's absolutely great.	:-D	Feeling	[5, 5]
3585	And to make matters worse for this exceptional approach, one girl began to sing a poem about Moravia, which they had learned a few days ago, and gradually others joined her, until the whole class drew and sang. I was very impressed. I honestly think it's all thanks to a quality educator.	And to make matters worse for this exceptional approach, one girl began to sing a poem about Moravia, which they had learned a few days ago, and gradually others joined her, until the whole class drew and sang.	Other	[5, 6]
4378	Everyone wrote their name in their font, and then everyone guessed who it was. . . . for the first time it can be said that we worked with some And it was great, I'm not a supporter of promoting competition, but it was great to watch as children almost at the end of the lesson flock for more paper and quickly rewrite their names with their original drawings and then debate eagerly and they argue about the results. results. Really the best lesson for which the teacher apologized to me later. I don't understand, I don't understand. Not much has changed in that semester yet.	And it was great, I'm not in favor of promoting competitiveness, but it was great to watch as the children flock to the next paper almost at the end of the lesson and quickly rewrite their names with the help of their original drawings and then eagerly debate and argue about the results.	Reflection	[4, 5]
4789	I was glad that I enjoyed not only me, but especially the whole class. And overall, I realized at this point that this way of teaching can be even more often. Instead of a Czech translation, some things would be in English.	And overall, I realized at this point that this way of teaching can be even more often.	Learning	[6, 4]
340	Although I don't like how many things work or don't work at school (coffee machine), I would like to do them differently, better and with more enthusiasm. And I understand that sometimes it doesn't work, for example when your ideals have to wear oranges in the ICU to recover faster. . . but at the moment I'm determined. I am determined that when the practice comes again in March, I will throw myself into it with enthusiasm.	And I understand that sometimes it doesn't work, for example when your ideals have to wear oranges in the ICU to recover faster ...	Other	[2, 5]
940	We arrived, and even though it was already 2 minutes after the ringing, the students were not in their places, nor did they have any tools ready. And what was the worst. . . I have never seen a mess like in class. The benches were wet from water, pressed against the board, and the board was not erased.	And what was the worst ...	Other	[5, 5]
6543	Yeah. Not that I need an apology, but I won't deal with my mom. We thought for a long time what to do with him. Should I motivate it when it doesn't work or punish it, and what if the punishments don't work anymore, what else can I do? Then it occurred to me, he doesn't really have any positive motivation, he doesn't care about the marks, so it's not motivation.	And what if the punishments no longer work?	Reflection	[6, 5]
2743	So how to evaluate such a student? Does everything really affect his disorder or does the student rely on the fact that he just doesn't have to do anything? What about the other students in the class? We usually do not take into account that they did not sleep well or that they are not in the best mood, it is not taken into account .	And what about the other students in the class?	Reflection	[5, 4]
5274	What should I do? He doesn't care about the note, he doesn't care about the five, he doesn't care about his parents. I have absolutely nothing for him. And I feel that the more it irritates me, the better he feels. Absolutely catastrophic situation. If an hour was more than 45 minutes, I'd probably go crazy.	And I feel that the more it irritates me, the better he feels.	Feeling	[6, 5]
4613	I took the job with enthusiasm, I wasn't so scared at the time, I thought it would be a great opportunity to try something new and get practice. And the day before I had to go teaching for the first time, I thought too much and came up with all sorts of scenarios. Horror, of course. Can I explain everything to him well? What if he doesn't understand? What if he doesn't pass the comparative tests and can't progress to the sixth grade because of me?	And the day before I had to go teaching for the first time, I thought too much and came up with all sorts of scenarios.	Experience	[5, 4]
4128	But by just visiting here, I'm just thinking about how I would do it, to be there permanently. And I hope better or at least with a better approach, but I know it's easy to talk like that. When I started my practice in October, I was terribly scared.	And I hope better or at least with a better approach, but I know it's easy to talk like that.	Feeling	[4, 4]
4531	But the big point is that a personal relationship is important and that signs don't have to be absolutely motivating. And most importantly, to praise, at least for something, is always for something. As I mentioned in a previous newspaper, I practice Czech language in high school. It's an extremely rewarding experience for me because I went to high school.	And most importantly, to praise, at least for something, is always for something.	Belief	[4, 6]
2588	In one math class, I experienced a mess. I didn't know how to calculate one example. I had no idea how to go about it. And especially how to grind out of it. First one girl had to count it, then I sat down here because I started to hesitate with the solution myself. And I didn't calculate it.	And especially how to grind out of it.	Other	[5]
1025	And most importantly, we must at least try to change his bad experiences and show interest in his opinion, his talent, in himself. A smile or praise does not cost anyone anything, but sometimes miracles are seduced.	And most importantly, we must at least try to change his bad experiences and show interest in his opinion, his talent, in himself.	Belief	[1, 4]
461	What will it do for me, I thought. I'd rather be a stateswoman. I experienced supervision with the teacher. It's crazy. Kids fly here and there. They wash, they stroke. And most of all, they come and see me. He did it to me, he did it again. He started it. I don't understand that this phrase isn't covered yet.	And most of all, they come and see me.	Experience	[4, 3]
2815	"I must say that I was very pleasantly surprised by how the management and teachers in the classroom treated me. Everyone was nice, helpful. And most importantly - I didn't feel like I was bothering anyone here. Since I already had a few internships, I must admit that they were not always ""enthusiastic"" about me."	And most importantly - I didn't feel like I was bothering anyone here.	Feeling	[6, 3]
1062	During the trip to the class, the teacher also recommended a place for me to sit so that it would not be so unpleasant. And right after the welcome, she told me in front of everyone to take a chair and sit back at the window. I didn't trust them in the cabinet. Not really. But it was so !!! Pupils will probably find this smell normal, because they did not have an open window in the classroom even during the break.	And right after the welcome, she told me in front of everyone to take a chair and sit back at the window.	Experience	[1, 4]
1657	Which I tried to use the very next day.	And even though the preparations are very demanding and stressful for me, it no longer seems to me to teach independently.	Feeling	[6, 3]
564	I find the hour successful, especially in terms of safety and the chosen recipe. And even though it was just listening in class that day, the students immediately accepted me in a completely positive way and even encouraged me to taste and choose the best work :-D - of course I could not resist this offer, so I was happy to sacrifice in benefit the class and tasted everything properlyJ. In the future, I plan to visit the kitchens again (and more often).	And even though it was just listening in class that day, the students immediately accepted me in a completely positive way and even encouraged me to taste and choose the best work :-D - of course I could not resist this offer, so I was happy to sacrifice in benefit the class and tasted everything properlyJ.	Feeling	[4, 3]
665	She was a big help to me. And as I had it well prepared, I wasn't even nervous and it turned out well. But what I failed is a geography lesson. I try to come up with interesting activities and then I can't stop it. Group work is quite demanding for teachers.	And as I had it well prepared, I wasn't even nervous and it turned out well.	Feeling	[3, 5]
5181	And as a future pedagogue, I would know how to approach it and take students and according to what criteria to evaluate. The most surprising thing that happened to me at my school lately was this. I came to school as always.	And as a future pedagogue, I would know how to approach it and take students and according to what criteria to evaluate.	Reflection	[3, 3]
5615	Plus, I thought I'd never do anything I didn't like in elementary school. And it is easy to say that I never wanted to be like the above-mentioned colleague, because this teacher taught me myself. But what now, when the students, you might say, directly demand that I behave the same way.	And it is easy to say that I never wanted to be like the above-mentioned colleague, because this teacher taught me myself.	Reflection	[4, 4]
393	The teacher then praised me very much. Although she is quite a critical person, she said that this 8. And is a very problematic class and it is difficult to keep calm in it. That I managed it very nicely, I kept order and it was clear that the children enjoyed it.	And it is a very problematic class and it is difficult to keep calm in it.	Difficulty	[5, 6]
104	I am determined that when the practice comes again in March, I will throw myself into it with enthusiasm. And one day I will be a real teacher and I will try to do the best I can for the children. Well, if they keep rolling their eyes, I'll give them a note, because what? Because I can!	And one day I will be a real teacher and I will try to do the best I can for the children.	Intention	[4, 4]
4639	Did it give me so much work and effect? Almost none. How many times did students just stand by their mobile phones and look for one answer to one question in a 15-minute crossword puzzle. And their reading literacy? But I have to believe that if I build the students myself, it will be better.	And their reading literacy?	Reflection	[2, 6]
6533	Success. The accompanying teacher then told me that this is unfortunately what it looks like in most schools. In her opinion (and other teachers there), a second foreign language for children does not belong in primary school. And after this experience, I find that I completely agree with her. A second foreign language should only be taught in multi-year grammar schools and secondary schools.	And after this experience, I find that I completely agree with her.	Learning	[3, 4]
966	A lot of people from the area also tell me that I am very kind, kind, decent and can't imagine me in an educational role. And I don't even know what style I want to educate future generations with. Many times I read books about alternative approaches to students, their evaluation, motivation, fair approach in education. Ideas e.g.	And I don't even know what style I want to educate future generations with.	Difficulty	[3, 4]
4092	And the motivation could have been better. Well, as you can see, the teaching can be different. Somewhere it works better, somewhere worse. And I will learn for a long time to know how to do it. Juchuuu - the last reflective diary! However, I will return to practice.	And I will learn for a long time to know how to do it.	Belief	[5, 3]
3381	"What happened inevitably had to happen - the students got used to my presence and no longer ""stared"" at me. And I feel better and move more naturally after school. And now for the clock itself. I was looking forward to them. Of course, there was also nervousness, but I take it for granted."	And I feel better and move more naturally after school.	Feeling	[4, 6]
2340	And especially how to grind out of it. First one girl had to count it, then I sat down here because I started to hesitate with the solution myself. And I didn't calculate it. The accompanying teacher was not there at the moment, and none of the children could tell me that there were results in the back of the textbook. They stink, they let me take a bath.	And I didn't calculate it.	Difficulty	[4, 3]
1776	I know that the waters cannot be completely saved, at least not us here inland, but we can help in some way. And that's how I felt. J All drawings dried slowly and the document was still running. We and the children slowly began to uncover the beauty under the surface / save all living organisms. Suddenly, beautiful creations were created.	And that's how I felt.	Feeling	[5, 5]
285	I stood with the students at the door and waited for the service to clean up the classroom, meanwhile one of the students praised my pants in front of everyone. And I didn't know how to react at the time.	And I didn't know how to react at the time.	Difficulty	[3, 3]
931	And do you know that they laughed behind your back the whole time? As they were in threes, they didn't look at you at all and they were on the phone! âWell, it was painted. And I knew that next time I would not succeed with generalization or working in threes. 2nd hour (April 2, 2019) I set off for the second hour with an unpleasant feeling in my stomach.	And I knew that next time I would not succeed with generalization or working in threes.	Difficulty	[5, 4]
4204	He finished the sentence and waited for me to answer something. In fact, the whole class was waiting for me to say. And I? I was also waiting to say what I would say. I'll say it.	And I? I was also waiting to say what I would say.	Experience	[3, 3]
5566	When I wanted to give examples, someone always answered me. And if not by chance, I caught a name in my memory and addressed the student. I mainly tried to address students I knew they didn't pay much attention to. I think it worked quite well.	And if not by chance, I caught a name in my memory and addressed the student.	Experience	[5, 5]
3431	She is very energetic and tries to attract students, sometimes she succeeds more sometimes sometimes less. He uses a lot of gestures and facial expressions, which sometimes helps a lot. And when I think about it like that, I would like to use it during teaching as well. It'll probably take a while for me not to feel like a jerk. A teacher is such an actor. That's another thing I'll have to learn.	And when I think about it like that, I would like to use it during teaching as well.	Reflection	[5, 6]
192	At the beginning of the lesson there was a test for a substance about Great Moravia. There was a grave silence at the writing, no one dared wait. And when someone waited, the teacher processed it properly. She gained respect in a completely natural way. All she had to do was raise her voice or frown a little, the children knew what that meant.	And when someone waited, the teacher processed it properly.	Other	[5, 5]
